"State","District","Date","Year","Month","Avg_rainfall","Agency_name"
"Madhya Pradesh","Barwani","2019-04-07","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2019-04-08","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2019-04-09","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2019-04-10","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2019-04-11","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2019-04-12","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2019-04-13","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2019-04-14","2019","04","9.066316911","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2019-04-15","2019","04","2.831766049","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2019-04-16","2019","04","0.738426061","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2019-04-17","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2019-04-18","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2019-04-19","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2019-04-20","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2019-04-21","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2019-04-22","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2019-04-23","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2019-04-24","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2019-04-25","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2019-04-26","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2019-04-27","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2019-04-28","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2019-04-29","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2019-04-30","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2019-04-01","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2019-04-02","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2019-04-03","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2019-04-04","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2019-04-05","2019","04","0.415439324","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2019-04-06","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2019-04-07","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2019-04-08","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2019-04-09","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2019-04-10","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2019-04-11","2019","04","0.004200266","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2019-04-12","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2019-04-13","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2019-04-14","2019","04","0.009994129","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2019-04-15","2019","04","0.477717659","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2019-04-16","2019","04","4.791368144","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2019-04-17","2019","04","2.694570282","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2019-04-18","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2019-04-19","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2019-04-20","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2019-04-21","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2019-04-22","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2019-04-23","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2019-04-24","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2019-04-25","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2019-04-26","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2019-04-27","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2019-04-28","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2019-04-29","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2019-04-30","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2019-04-01","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2019-04-02","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2019-04-03","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2019-04-04","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2019-04-05","2019","04","1.410251561","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2019-04-06","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2019-04-07","2019","04","0.809653411","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2019-04-08","2019","04","1.932954724","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2019-04-09","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2019-04-10","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2019-04-11","2019","04","0.991961486","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2019-04-12","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2019-04-13","2019","04","0.273211358","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2019-04-15","2019","04","0.570488992","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2019-04-16","2019","04","18.10158518","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2019-04-17","2019","04","0.852003122","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2019-04-18","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2019-04-19","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2019-04-14","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2019-04-20","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2019-04-21","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2019-04-22","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2019-04-23","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2019-04-24","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2019-04-25","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2019-04-26","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2019-04-27","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2019-04-28","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2019-04-29","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2019-04-30","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2019-04-01","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2019-04-02","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2019-04-03","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2019-04-04","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2019-04-05","2019","04","0.804448084","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2019-04-06","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2019-04-07","2019","04","0.732242887","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2019-04-08","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2019-04-09","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2019-04-10","2019","04","0.189998615","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2019-04-11","2019","04","0.002821154","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2019-04-12","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2019-04-13","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2019-04-14","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2019-04-15","2019","04","0.865205119","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2019-04-16","2019","04","16.08678449","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2019-04-17","2019","04","8.490192573","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2019-04-18","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2019-04-19","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2019-04-20","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2019-04-21","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2019-04-22","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2019-04-23","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2019-04-24","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2019-04-25","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2019-04-26","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2019-04-27","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2019-04-28","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2019-04-29","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2019-04-30","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2019-04-01","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2019-04-02","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2019-04-03","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2019-04-04","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2019-04-05","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2019-04-06","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2019-04-07","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2019-04-08","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2019-04-09","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2019-04-10","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2019-04-11","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2019-04-12","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2019-04-13","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2019-04-14","2019","04","0.679054502","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2019-04-15","2019","04","1.193345692","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2019-04-16","2019","04","0.570520787","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2019-04-17","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2019-04-18","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2019-04-19","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2019-04-20","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2019-04-21","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2019-04-22","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2019-04-23","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2019-04-24","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2019-04-25","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2019-04-26","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2019-04-27","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2019-04-28","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2019-04-29","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2019-04-30","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2019-04-01","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2019-04-02","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2019-04-03","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2019-04-04","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2019-04-05","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2019-04-06","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2019-04-07","2019","04","0.269125377","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2019-04-08","2019","04","0.552184608","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2019-04-09","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2019-04-10","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2019-04-11","2019","04","3.3522115","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2019-04-12","2019","04","0.045589968","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2019-04-13","2019","04","0.01791265","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2019-04-15","2019","04","0.707596446","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2019-04-16","2019","04","7.670202327","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2019-04-17","2019","04","9.341048193","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2019-04-18","2019","04","0.64579119","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2019-04-19","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2019-04-20","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2019-04-14","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2019-04-21","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2019-04-22","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2019-04-23","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2019-04-24","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2019-04-25","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2019-04-26","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2019-04-27","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2019-04-28","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2019-04-29","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2019-04-30","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2019-04-01","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2019-04-02","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2019-04-03","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2019-04-04","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2019-04-05","2019","04","0.54796269","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2019-04-06","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2019-04-07","2019","04","0.375686358","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2019-04-08","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2019-04-09","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2019-04-10","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2019-04-11","2019","04","2.265386733","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2019-04-12","2019","04","0.209116863","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2019-04-13","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2019-04-14","2019","04","0.849003145","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2019-04-15","2019","04","0.845533098","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2019-04-16","2019","04","15.2620851","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2019-04-17","2019","04","9.931725824","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2019-04-18","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2019-04-19","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2019-04-20","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2019-04-21","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2019-04-22","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2019-04-23","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2019-04-24","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2019-04-25","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2019-04-26","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2019-04-27","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2019-04-28","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2019-04-29","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2019-04-30","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2019-04-01","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2019-04-02","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2019-04-03","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2019-04-04","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2019-04-05","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2019-04-06","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2019-04-07","2019","04","0.468361341","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2019-04-08","2019","04","1.226907363","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2019-04-09","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2019-04-10","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2019-04-11","2019","04","5.209106881","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2019-04-12","2019","04","6.092035426","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2019-04-13","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2019-04-14","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2019-04-15","2019","04","2.176313625","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2019-04-16","2019","04","6.340603441","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2019-04-17","2019","04","38.0532869","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2019-04-18","2019","04","1.174944482","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2019-04-19","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2019-04-20","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2019-04-21","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2019-04-22","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2019-04-23","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2019-04-24","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2019-04-25","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2019-04-26","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2019-04-27","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2019-04-28","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2019-04-29","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2019-04-30","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2019-04-01","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2019-04-02","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2019-04-03","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2019-04-04","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2019-04-05","2019","04","0.415126626","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2019-04-06","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2019-04-07","2019","04","1.287394984","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2019-04-08","2019","04","1.34021368","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2019-04-09","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2019-04-10","2019","04","0.068501993","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2019-04-11","2019","04","1.495485553","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2019-04-12","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2019-04-13","2019","04","0.404198976","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2019-04-15","2019","04","1.810040584","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2019-04-16","2019","04","17.77437523","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2019-04-17","2019","04","4.546388149","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2019-04-18","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2019-04-19","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2019-04-14","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2019-04-20","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2019-04-21","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2019-04-22","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2019-04-23","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2019-04-24","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2019-04-25","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2019-04-26","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2019-04-27","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2019-04-28","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2019-04-29","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2019-04-30","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2019-04-01","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2019-04-02","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2019-04-03","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2019-04-04","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2019-04-05","2019","04","0.013264638","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2019-04-06","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2019-04-07","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2019-04-08","2019","04","0.019692168","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2019-04-09","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2019-04-10","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2019-04-11","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2019-04-12","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2019-04-13","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2019-04-14","2019","04","0.552390464","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2019-04-15","2019","04","0.953525124","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2019-04-16","2019","04","3.840881197","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2019-04-17","2019","04","0.161182993","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2019-04-18","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2019-04-19","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2019-04-20","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2019-04-21","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2019-04-22","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2019-04-23","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2019-04-24","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2019-04-25","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2019-04-26","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2019-04-27","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2019-04-28","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2019-04-29","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2019-04-30","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dhar","2019-04-01","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dhar","2019-04-02","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dhar","2019-04-03","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dhar","2019-04-04","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dhar","2019-04-05","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dhar","2019-04-06","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dhar","2019-04-07","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dhar","2019-04-08","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dhar","2019-04-09","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dhar","2019-04-10","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dhar","2019-04-11","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dhar","2019-04-12","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dhar","2019-04-13","2019","04","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dhar","2019-04-14","2019","04","2.197476229","NRSC VIC MODEL"
